,Time,Event,Part,Process,SubProcess,Resource
0,0.0,part_created,U611 E11C,Source,,
1,0.0,part_transferred_to_first_process,U611 E11C,Source,,
2,0.0,part_created,U611 E12C,Source,,
3,0.0,part_transferred_to_first_process,U611 E12C,Source,,
4,0.0,Process_entered,U611 E11C,HF010,,
5,0.0,routing_ended,U611 E11C,HF010,,
6,0.0,Process_entered,U611 E12C,HF010,,
7,0.0,routing_ended,U611 E12C,HF010,,
8,0.0,work_start,U611 E11C,HF010,HF010_0,
9,1.0,work_finish,U611 E11C,HF010,HF010_0,
10,1.0,part_transferred_to_out_buffer,U611 E11C,HF010,HF010_0,
11,1.0,work_start,U611 E12C,HF010,HF010_0,
12,1.0,tp_request,,HF010,,
13,1.0,tp_going_to_requesting_process,,,,TP_1
14,1.0,tp_going_to_next_process,U611 E11C,HF010,,TP_1
15,2.0,work_finish,U611 E12C,HF010,HF010_0,
16,2.0,part_transferred_to_out_buffer,U611 E12C,HF010,HF010_0,
17,9.0,part_created,U611 E31S,Source,,
18,9.0,part_transferred_to_first_process,U611 E31S,Source,,
19,9.0,part_created,U611 E31P,Source,,
20,9.0,part_transferred_to_first_process,U611 E31P,Source,,
21,9.0,Process_entered,U611 E31S,HF010,,
22,9.0,routing_ended,U611 E31S,HF010,,
23,9.0,Process_entered,U611 E31P,HF010,,
24,9.0,routing_ended,U611 E31P,HF010,,
25,9.0,work_start,U611 E31S,HF010,HF010_0,
26,10.0,work_finish,U611 E31S,HF010,HF010_0,
27,10.0,part_transferred_to_out_buffer,U611 E31S,HF010,HF010_0,
28,10.0,work_start,U611 E31P,HF010,HF010_0,
29,11.0,work_finish,U611 E31P,HF010,HF010_0,
30,11.0,part_transferred_to_out_buffer,U611 E31P,HF010,HF010_0,
31,14.0,part_created,U611 E32S,Source,,
32,14.0,part_transferred_to_first_process,U611 E32S,Source,,
33,14.0,part_created,U611 E32P,Source,,
34,14.0,part_transferred_to_first_process,U611 E32P,Source,,
35,14.0,part_created,U611 A11C,Source,,
36,14.0,part_transferred_to_first_process,U611 A11C,Source,,
37,14.0,Process_entered,U611 E32S,HF010,,
38,14.0,routing_ended,U611 E32S,HF010,,
39,14.0,Process_entered,U611 E32P,HF010,,
40,14.0,routing_ended,U611 E32P,HF010,,
41,14.0,work_start,U611 E32S,HF010,HF010_0,
42,14.0,Process_entered,U611 A11C,HF010,,
43,14.0,routing_ended,U611 A11C,HF010,,
44,15.0,work_finish,U611 E32S,HF010,HF010_0,
45,15.0,part_transferred_to_out_buffer,U611 E32S,HF010,HF010_0,
46,15.0,work_start,U611 E32P,HF010,HF010_0,
47,16.0,part_created,U611 A22C,Source,,
48,16.0,part_transferred_to_first_process,U611 A22C,Source,,
49,16.0,work_finish,U611 E32P,HF010,HF010_0,
50,16.0,part_transferred_to_out_buffer,U611 E32P,HF010,HF010_0,
51,16.0,work_start,U611 A11C,HF010,HF010_0,
52,16.0,Process_entered,U611 A22C,HF010,,
53,16.0,routing_ended,U611 A22C,HF010,,
54,17.0,work_finish,U611 A11C,HF010,HF010_0,
55,17.0,part_transferred_to_out_buffer,U611 A11C,HF010,HF010_0,
56,17.0,work_start,U611 A22C,HF010,HF010_0,
57,18.0,work_finish,U611 A22C,HF010,HF010_0,
58,18.0,part_transferred_to_out_buffer,U611 A22C,HF010,HF010_0,
59,21.0,part_created,U611 E41S,Source,,
60,21.0,part_transferred_to_first_process,U611 E41S,Source,,
61,21.0,part_created,U611 E41P,Source,,
62,21.0,part_transferred_to_first_process,U611 E41P,Source,,
63,21.0,Process_entered,U611 E41S,HF010,,
64,21.0,routing_ended,U611 E41S,HF010,,
65,21.0,Process_entered,U611 E41P,HF010,,
66,21.0,routing_ended,U611 E41P,HF010,,
67,21.0,work_start,U611 E41S,HF010,HF010_0,
68,22.0,work_finish,U611 E41S,HF010,HF010_0,
69,22.0,part_transferred_to_out_buffer,U611 E41S,HF010,HF010_0,
70,22.0,work_start,U611 E41P,HF010,HF010_0,
71,23.0,part_created,U611 E21S,Source,,
72,23.0,part_transferred_to_first_process,U611 E21S,Source,,
73,23.0,part_created,U611 B12P,Source,,
74,23.0,part_transferred_to_first_process,U611 B12P,Source,,
75,23.0,part_created,U611 E42S,Source,,
76,23.0,part_transferred_to_first_process,U611 E42S,Source,,
77,23.0,part_created,U611 E42P,Source,,
78,23.0,part_transferred_to_first_process,U611 E42P,Source,,
79,23.0,part_created,U611 B12S,Source,,
80,23.0,part_transferred_to_first_process,U611 B12S,Source,,
81,23.0,part_created,U611 E21P,Source,,
82,23.0,part_transferred_to_first_process,U611 E21P,Source,,
83,23.0,work_finish,U611 E41P,HF010,HF010_0,
84,23.0,part_transferred_to_out_buffer,U611 E41P,HF010,HF010_0,
85,23.0,Process_entered,U611 E21S,HF010,,
86,23.0,routing_ended,U611 E21S,HF010,,
87,23.0,Process_entered,U611 B12P,HF010,,
88,23.0,routing_ended,U611 B12P,HF010,,
89,23.0,work_start,U611 E21S,HF010,HF010_0,
90,23.0,Process_entered,U611 E42S,HF010,,
91,23.0,routing_ended,U611 E42S,HF010,,
92,23.0,Process_entered,U611 E42P,HF010,,
93,23.0,routing_ended,U611 E42P,HF010,,
94,23.0,Process_entered,U611 B12S,HF010,,
95,23.0,routing_ended,U611 B12S,HF010,,
96,23.0,Process_entered,U611 E21P,HF010,,
97,23.0,routing_ended,U611 E21P,HF010,,
98,24.0,part_created,U611 B51S,Source,,
99,24.0,part_transferred_to_first_process,U611 B51S,Source,,
100,24.0,part_created,U611 E13C,Source,,
101,24.0,part_transferred_to_first_process,U611 E13C,Source,,
102,24.0,part_created,U611 E22S,Source,,
103,24.0,part_transferred_to_first_process,U611 E22S,Source,,
104,24.0,part_created,U611 B51P,Source,,
105,24.0,part_transferred_to_first_process,U611 B51P,Source,,
106,24.0,work_finish,U611 E21S,HF010,HF010_0,
107,24.0,part_transferred_to_out_buffer,U611 E21S,HF010,HF010_0,
108,24.0,work_start,U611 B12P,HF010,HF010_0,
109,24.0,Process_entered,U611 B51S,HF010,,
110,24.0,routing_ended,U611 B51S,HF010,,
111,24.0,Process_entered,U611 E13C,HF010,,
112,24.0,routing_ended,U611 E13C,HF010,,
113,24.0,Process_entered,U611 E22S,HF010,,
114,24.0,routing_ended,U611 E22S,HF010,,
115,24.0,Process_entered,U611 B51P,HF010,,
116,24.0,routing_ended,U611 B51P,HF010,,
117,25.0,part_created,U611 S13S,Source,,
118,25.0,part_transferred_to_first_process,U611 S13S,Source,,
119,25.0,part_created,U611 E22P,Source,,
120,25.0,part_transferred_to_first_process,U611 E22P,Source,,
121,25.0,work_finish,U611 B12P,HF010,HF010_0,
122,25.0,part_transferred_to_out_buffer,U611 B12P,HF010,HF010_0,
123,25.0,work_start,U611 E42S,HF010,HF010_0,
124,25.0,Process_entered,U611 S13S,HF010,,
125,25.0,routing_ended,U611 S13S,HF010,,
126,25.0,Process_entered,U611 E22P,HF010,,
127,25.0,routing_ended,U611 E22P,HF010,,
128,26.0,work_finish,U611 E42S,HF010,HF010_0,
129,26.0,part_transferred_to_out_buffer,U611 E42S,HF010,HF010_0,
130,26.0,work_start,U611 E42P,HF010,HF010_0,
131,27.0,work_finish,U611 E42P,HF010,HF010_0,
132,27.0,part_transferred_to_out_buffer,U611 E42P,HF010,HF010_0,
133,27.0,work_start,U611 B12S,HF010,HF010_0,
134,28.0,part_created,U611 S11S,Source,,
135,28.0,part_transferred_to_first_process,U611 S11S,Source,,
136,28.0,part_created,U611 S13P,Source,,
137,28.0,part_transferred_to_first_process,U611 S13P,Source,,
138,28.0,part_created,U611 S11P,Source,,
139,28.0,part_transferred_to_first_process,U611 S11P,Source,,
140,28.0,work_finish,U611 B12S,HF010,HF010_0,
141,28.0,part_transferred_to_out_buffer,U611 B12S,HF010,HF010_0,
142,28.0,work_start,U611 E21P,HF010,HF010_0,
143,28.0,Process_entered,U611 S11S,HF010,,
144,28.0,routing_ended,U611 S11S,HF010,,
145,28.0,Process_entered,U611 S13P,HF010,,
146,28.0,routing_ended,U611 S13P,HF010,,
147,28.0,Process_entered,U611 S11P,HF010,,
148,28.0,routing_ended,U611 S11P,HF010,,
149,29.0,part_created,U611 A21S,Source,,
150,29.0,part_transferred_to_first_process,U611 A21S,Source,,
151,29.0,part_created,U611 A21P,Source,,
152,29.0,part_transferred_to_first_process,U611 A21P,Source,,
153,29.0,work_finish,U611 E21P,HF010,HF010_0,
154,29.0,part_transferred_to_out_buffer,U611 E21P,HF010,HF010_0,
155,29.0,work_start,U611 B51S,HF010,HF010_0,
156,29.0,Process_entered,U611 A21S,HF010,,
157,29.0,routing_ended,U611 A21S,HF010,,
158,29.0,Process_entered,U611 A21P,HF010,,
159,29.0,routing_ended,U611 A21P,HF010,,
160,30.0,part_created,U611 E52S,Source,,
161,30.0,part_transferred_to_first_process,U611 E52S,Source,,
162,30.0,work_finish,U611 B51S,HF010,HF010_0,
163,30.0,part_transferred_to_out_buffer,U611 B51S,HF010,HF010_0,
164,30.0,work_start,U611 E13C,HF010,HF010_0,
165,30.0,Process_entered,U611 E52S,HF010,,
166,30.0,routing_ended,U611 E52S,HF010,,
167,31.0,part_created,U611 E23S,Source,,
168,31.0,part_transferred_to_first_process,U611 E23S,Source,,
169,31.0,part_created,U611 E51S,Source,,
170,31.0,part_transferred_to_first_process,U611 E51S,Source,,
171,31.0,part_created,U611 E52P,Source,,
172,31.0,part_transferred_to_first_process,U611 E52P,Source,,
173,31.0,part_created,U611 S14P,Source,,
174,31.0,part_transferred_to_first_process,U611 S14P,Source,,
175,31.0,part_created,U611 B14P,Source,,
176,31.0,part_transferred_to_first_process,U611 B14P,Source,,
177,31.0,part_created,U611 B14S,Source,,
178,31.0,part_transferred_to_first_process,U611 B14S,Source,,
179,31.0,work_finish,U611 E13C,HF010,HF010_0,
180,31.0,part_transferred_to_out_buffer,U611 E13C,HF010,HF010_0,
181,31.0,work_start,U611 E22S,HF010,HF010_0,
182,31.0,Process_entered,U611 E23S,HF010,,
183,31.0,routing_ended,U611 E23S,HF010,,
184,31.0,Process_entered,U611 E51S,HF010,,
185,31.0,routing_ended,U611 E51S,HF010,,
186,31.0,Process_entered,U611 E52P,HF010,,
187,31.0,routing_ended,U611 E52P,HF010,,
188,31.0,Process_entered,U611 S14P,HF010,,
189,31.0,routing_ended,U611 S14P,HF010,,
190,31.0,Process_entered,U611 B14P,HF010,,
191,31.0,routing_ended,U611 B14P,HF010,,
192,31.0,Process_entered,U611 B14S,HF010,,
193,31.0,routing_ended,U611 B14S,HF010,,
194,32.0,part_created,U611 E51P,Source,,
195,32.0,part_transferred_to_first_process,U611 E51P,Source,,
196,32.0,part_created,U611 S14S,Source,,
197,32.0,part_transferred_to_first_process,U611 S14S,Source,,
198,32.0,part_created,U611 S15P,Source,,
199,32.0,part_transferred_to_first_process,U611 S15P,Source,,
200,32.0,part_created,U611 E23P,Source,,
201,32.0,part_transferred_to_first_process,U611 E23P,Source,,
202,32.0,work_finish,U611 E22S,HF010,HF010_0,
203,32.0,part_transferred_to_out_buffer,U611 E22S,HF010,HF010_0,
204,32.0,work_start,U611 B51P,HF010,HF010_0,
205,32.0,Process_entered,U611 E51P,HF010,,
206,32.0,routing_ended,U611 E51P,HF010,,
207,32.0,Process_entered,U611 S14S,HF010,,
208,32.0,routing_ended,U611 S14S,HF010,,
209,32.0,Process_entered,U611 S15P,HF010,,
210,32.0,routing_ended,U611 S15P,HF010,,
211,32.0,Process_entered,U611 E23P,HF010,,
212,32.0,routing_ended,U611 E23P,HF010,,
213,33.0,work_finish,U611 B51P,HF010,HF010_0,
214,33.0,part_transferred_to_out_buffer,U611 B51P,HF010,HF010_0,
215,33.0,work_start,U611 S13S,HF010,HF010_0,
216,34.0,work_finish,U611 S13S,HF010,HF010_0,
217,34.0,part_transferred_to_out_buffer,U611 S13S,HF010,HF010_0,
218,34.0,work_start,U611 E22P,HF010,HF010_0,
219,35.0,part_created,U611 B15S,Source,,
220,35.0,part_transferred_to_first_process,U611 B15S,Source,,
221,35.0,part_created,U611 S15S,Source,,
222,35.0,part_transferred_to_first_process,U611 S15S,Source,,
223,35.0,part_created,U611 B15P,Source,,
224,35.0,part_transferred_to_first_process,U611 B15P,Source,,
225,35.0,work_finish,U611 E22P,HF010,HF010_0,
226,35.0,part_transferred_to_out_buffer,U611 E22P,HF010,HF010_0,
227,35.0,work_start,U611 S11S,HF010,HF010_0,
228,35.0,Process_entered,U611 B15S,HF010,,
229,35.0,routing_ended,U611 B15S,HF010,,
230,35.0,Process_entered,U611 S15S,HF010,,
231,35.0,routing_ended,U611 S15S,HF010,,
232,35.0,Process_entered,U611 B15P,HF010,,
233,35.0,routing_ended,U611 B15P,HF010,,
234,36.0,work_finish,U611 S11S,HF010,HF010_0,
235,36.0,part_transferred_to_out_buffer,U611 S11S,HF010,HF010_0,
236,36.0,work_start,U611 S13P,HF010,HF010_0,
237,37.0,part_created,U611 B52P,Source,,
238,37.0,part_transferred_to_first_process,U611 B52P,Source,,
239,37.0,part_created,U612 E11C,Source,,
240,37.0,part_transferred_to_first_process,U612 E11C,Source,,
241,37.0,part_created,U612 E12C,Source,,
242,37.0,part_transferred_to_first_process,U612 E12C,Source,,
243,37.0,part_created,U611 B16S,Source,,
244,37.0,part_transferred_to_first_process,U611 B16S,Source,,
245,37.0,part_created,U611 B16P,Source,,
246,37.0,part_transferred_to_first_process,U611 B16P,Source,,
247,37.0,part_created,U611 B52S,Source,,
248,37.0,part_transferred_to_first_process,U611 B52S,Source,,
249,37.0,work_finish,U611 S13P,HF010,HF010_0,
250,37.0,part_transferred_to_out_buffer,U611 S13P,HF010,HF010_0,
251,37.0,work_start,U611 S11P,HF010,HF010_0,
252,37.0,Process_entered,U611 B52P,HF010,,
253,37.0,routing_ended,U611 B52P,HF010,,
254,37.0,Process_entered,U612 E11C,HF010,,
255,37.0,routing_ended,U612 E11C,HF010,,
256,37.0,Process_entered,U612 E12C,HF010,,
257,37.0,routing_ended,U612 E12C,HF010,,
258,37.0,Process_entered,U611 B16S,HF010,,
259,37.0,routing_ended,U611 B16S,HF010,,
260,37.0,Process_entered,U611 B16P,HF010,,
261,37.0,routing_ended,U611 B16P,HF010,,
262,37.0,Process_entered,U611 B52S,HF010,,
263,37.0,routing_ended,U611 B52S,HF010,,
264,38.0,part_created,U611 B11C,Source,,
265,38.0,part_transferred_to_first_process,U611 B11C,Source,,
266,38.0,work_finish,U611 S11P,HF010,HF010_0,
267,38.0,part_transferred_to_out_buffer,U611 S11P,HF010,HF010_0,
268,38.0,work_start,U611 A21S,HF010,HF010_0,
269,38.0,Process_entered,U611 B11C,HF010,,
270,38.0,routing_ended,U611 B11C,HF010,,
271,39.0,part_created,U611 S16P,Source,,
272,39.0,part_transferred_to_first_process,U611 S16P,Source,,
273,39.0,part_created,U611 B17S,Source,,
274,39.0,part_transferred_to_first_process,U611 B17S,Source,,
275,39.0,part_created,U611 B17P,Source,,
276,39.0,part_transferred_to_first_process,U611 B17P,Source,,
277,39.0,work_finish,U611 A21S,HF010,HF010_0,
278,39.0,part_transferred_to_out_buffer,U611 A21S,HF010,HF010_0,
279,39.0,work_start,U611 A21P,HF010,HF010_0,
280,39.0,Process_entered,U611 S16P,HF010,,
281,39.0,routing_ended,U611 S16P,HF010,,
282,39.0,Process_entered,U611 B17S,HF010,,
283,39.0,routing_ended,U611 B17S,HF010,,
284,39.0,Process_entered,U611 B17P,HF010,,
285,39.0,routing_ended,U611 B17P,HF010,,
286,40.0,work_finish,U611 A21P,HF010,HF010_0,
287,40.0,part_transferred_to_out_buffer,U611 A21P,HF010,HF010_0,
288,40.0,work_start,U611 E52S,HF010,HF010_0,
289,41.0,work_finish,U611 E52S,HF010,HF010_0,
290,41.0,part_transferred_to_out_buffer,U611 E52S,HF010,HF010_0,
291,41.0,work_start,U611 E23S,HF010,HF010_0,
292,42.0,part_created,U611 S16S,Source,,
293,42.0,part_transferred_to_first_process,U611 S16S,Source,,
294,42.0,part_created,U611 S17P,Source,,
295,42.0,part_transferred_to_first_process,U611 S17P,Source,,
296,42.0,work_finish,U611 E23S,HF010,HF010_0,
297,42.0,part_transferred_to_out_buffer,U611 E23S,HF010,HF010_0,
298,42.0,work_start,U611 E51S,HF010,HF010_0,
299,42.0,Process_entered,U611 S16S,HF010,,
300,42.0,routing_ended,U611 S16S,HF010,,
301,42.0,Process_entered,U611 S17P,HF010,,
302,42.0,routing_ended,U611 S17P,HF010,,
303,43.0,part_created,U611 S17S,Source,,
304,43.0,part_transferred_to_first_process,U611 S17S,Source,,
305,43.0,work_finish,U611 E51S,HF010,HF010_0,
306,43.0,part_transferred_to_out_buffer,U611 E51S,HF010,HF010_0,
307,43.0,work_start,U611 E52P,HF010,HF010_0,
308,43.0,Process_entered,U611 S17S,HF010,,
309,43.0,routing_ended,U611 S17S,HF010,,
310,44.0,work_finish,U611 E52P,HF010,HF010_0,
311,44.0,part_transferred_to_out_buffer,U611 E52P,HF010,HF010_0,
312,44.0,work_start,U611 S14P,HF010,HF010_0,
313,45.0,part_created,U611 F41P,Source,,
314,45.0,part_transferred_to_first_process,U611 F41P,Source,,
315,45.0,part_created,U611 F41S,Source,,
316,45.0,part_transferred_to_first_process,U611 F41S,Source,,
317,45.0,work_finish,U611 S14P,HF010,HF010_0,
318,45.0,part_transferred_to_out_buffer,U611 S14P,HF010,HF010_0,
319,45.0,work_start,U611 B14P,HF010,HF010_0,
320,45.0,Process_entered,U611 F41P,HF010,,
321,45.0,routing_ended,U611 F41P,HF010,,
322,45.0,Process_entered,U611 F41S,HF010,,
323,45.0,routing_ended,U611 F41S,HF010,,
324,46.0,part_created,U611 S12P,Source,,
325,46.0,part_transferred_to_first_process,U611 S12P,Source,,
326,46.0,work_finish,U611 B14P,HF010,HF010_0,
327,46.0,part_transferred_to_out_buffer,U611 B14P,HF010,HF010_0,
328,46.0,work_start,U611 B14S,HF010,HF010_0,
329,46.0,Process_entered,U611 S12P,HF010,,
330,46.0,routing_ended,U611 S12P,HF010,,
331,47.0,work_finish,U611 B14S,HF010,HF010_0,
332,47.0,part_transferred_to_out_buffer,U611 B14S,HF010,HF010_0,
333,47.0,work_start,U611 E51P,HF010,HF010_0,
334,48.0,work_finish,U611 E51P,HF010,HF010_0,
335,48.0,part_transferred_to_out_buffer,U611 E51P,HF010,HF010_0,
336,48.0,work_start,U611 S14S,HF010,HF010_0,
337,49.0,part_created,U612 E31S,Source,,
338,49.0,part_transferred_to_first_process,U612 E31S,Source,,
339,49.0,part_created,U611 H31C,Source,,
340,49.0,part_transferred_to_first_process,U611 H31C,Source,,
341,49.0,part_created,U611 S18P,Source,,
342,49.0,part_transferred_to_first_process,U611 S18P,Source,,
343,49.0,part_created,U611 S12S,Source,,
344,49.0,part_transferred_to_first_process,U611 S12S,Source,,
345,49.0,part_created,U612 E31P,Source,,
346,49.0,part_transferred_to_first_process,U612 E31P,Source,,
347,49.0,part_created,U611 S18S,Source,,
348,49.0,part_transferred_to_first_process,U611 S18S,Source,,
349,49.0,work_finish,U611 S14S,HF010,HF010_0,
350,49.0,part_transferred_to_out_buffer,U611 S14S,HF010,HF010_0,
351,49.0,work_start,U611 S15P,HF010,HF010_0,
352,49.0,Process_entered,U612 E31S,HF010,,
353,49.0,routing_ended,U612 E31S,HF010,,
354,49.0,Process_entered,U611 H31C,HF010,,
355,49.0,routing_ended,U611 H31C,HF010,,
356,49.0,Process_entered,U611 S18P,HF010,,
357,49.0,routing_ended,U611 S18P,HF010,,
358,49.0,Process_entered,U611 S12S,HF010,,
359,49.0,routing_ended,U611 S12S,HF010,,
360,49.0,Process_entered,U612 E31P,HF010,,
361,49.0,routing_ended,U612 E31P,HF010,,
362,49.0,Process_entered,U611 S18S,HF010,,
363,49.0,routing_ended,U611 S18S,HF010,,
364,50.0,part_created,U611 T15S,Source,,
365,50.0,part_transferred_to_first_process,U611 T15S,Source,,
366,50.0,work_finish,U611 S15P,HF010,HF010_0,
367,50.0,part_transferred_to_out_buffer,U611 S15P,HF010,HF010_0,
368,50.0,work_start,U611 E23P,HF010,HF010_0,
369,50.0,Process_entered,U611 T15S,HF010,,
370,50.0,routing_ended,U611 T15S,HF010,,
371,51.0,part_created,U612 A11C,Source,,
372,51.0,part_transferred_to_first_process,U612 A11C,Source,,
373,51.0,work_finish,U611 E23P,HF010,HF010_0,
374,51.0,part_transferred_to_out_buffer,U611 E23P,HF010,HF010_0,
375,51.0,work_start,U611 B15S,HF010,HF010_0,
376,51.0,Process_entered,U612 A11C,HF010,,
377,51.0,routing_ended,U612 A11C,HF010,,
378,52.0,part_created,U612 E32P,Source,,
379,52.0,part_transferred_to_first_process,U612 E32P,Source,,
380,52.0,part_created,U612 E32S,Source,,
381,52.0,part_transferred_to_first_process,U612 E32S,Source,,
382,52.0,work_finish,U611 B15S,HF010,HF010_0,
383,52.0,part_transferred_to_out_buffer,U611 B15S,HF010,HF010_0,
384,52.0,work_start,U611 S15S,HF010,HF010_0,
385,52.0,Process_entered,U612 E32P,HF010,,
386,52.0,routing_ended,U612 E32P,HF010,,
387,52.0,Process_entered,U612 E32S,HF010,,
388,52.0,routing_ended,U612 E32S,HF010,,
389,53.0,part_created,U611 S19S,Source,,
390,53.0,part_transferred_to_first_process,U611 S19S,Source,,
391,53.0,part_created,U611 S19P,Source,,
392,53.0,part_transferred_to_first_process,U611 S19P,Source,,
393,53.0,work_finish,U611 S15S,HF010,HF010_0,
394,53.0,part_transferred_to_out_buffer,U611 S15S,HF010,HF010_0,
395,53.0,work_start,U611 B15P,HF010,HF010_0,
396,53.0,Process_entered,U611 S19S,HF010,,
397,53.0,routing_ended,U611 S19S,HF010,,
398,53.0,Process_entered,U611 S19P,HF010,,
399,53.0,routing_ended,U611 S19P,HF010,,
400,54.0,work_finish,U611 B15P,HF010,HF010_0,
401,54.0,part_transferred_to_out_buffer,U611 B15P,HF010,HF010_0,
402,54.0,work_start,U611 B52P,HF010,HF010_0,
403,55.0,work_finish,U611 B52P,HF010,HF010_0,
404,55.0,part_transferred_to_out_buffer,U611 B52P,HF010,HF010_0,
405,55.0,work_start,U612 E11C,HF010,HF010_0,
406,56.0,work_finish,U612 E11C,HF010,HF010_0,
407,56.0,part_transferred_to_out_buffer,U612 E11C,HF010,HF010_0,
408,56.0,work_start,U612 E12C,HF010,HF010_0,
409,57.0,work_finish,U612 E12C,HF010,HF010_0,
410,57.0,part_transferred_to_out_buffer,U612 E12C,HF010,HF010_0,
411,57.0,work_start,U611 B16S,HF010,HF010_0,
412,58.0,work_finish,U611 B16S,HF010,HF010_0,
413,58.0,part_transferred_to_out_buffer,U611 B16S,HF010,HF010_0,
414,58.0,work_start,U611 B16P,HF010,HF010_0,
415,59.0,work_finish,U611 B16P,HF010,HF010_0,
416,59.0,part_transferred_to_out_buffer,U611 B16P,HF010,HF010_0,
417,59.0,work_start,U611 B52S,HF010,HF010_0,
418,60.0,part_created,U612 B12P,Source,,
419,60.0,part_transferred_to_first_process,U612 B12P,Source,,
420,60.0,part_created,U612 A22C,Source,,
421,60.0,part_transferred_to_first_process,U612 A22C,Source,,
422,60.0,part_created,U612 B12S,Source,,
423,60.0,part_transferred_to_first_process,U612 B12S,Source,,
424,60.0,work_finish,U611 B52S,HF010,HF010_0,
425,60.0,part_transferred_to_out_buffer,U611 B52S,HF010,HF010_0,
426,60.0,work_start,U611 B11C,HF010,HF010_0,
427,60.0,Process_entered,U612 B12P,HF010,,
428,60.0,routing_ended,U612 B12P,HF010,,
429,60.0,Process_entered,U612 A22C,HF010,,
430,60.0,routing_ended,U612 A22C,HF010,,
431,60.0,Process_entered,U612 B12S,HF010,,
432,60.0,routing_ended,U612 B12S,HF010,,
433,61.0,work_finish,U611 B11C,HF010,HF010_0,
434,61.0,part_transferred_to_out_buffer,U611 B11C,HF010,HF010_0,
435,61.0,work_start,U611 S16P,HF010,HF010_0,
436,62.0,work_finish,U611 S16P,HF010,HF010_0,
437,62.0,part_transferred_to_out_buffer,U611 S16P,HF010,HF010_0,
438,62.0,work_start,U611 B17S,HF010,HF010_0,
439,63.0,part_created,U612 E21P,Source,,
440,63.0,part_transferred_to_first_process,U612 E21P,Source,,
441,63.0,part_created,U612 E21S,Source,,
442,63.0,part_transferred_to_first_process,U612 E21S,Source,,
443,63.0,part_created,U612 S13S,Source,,
444,63.0,part_transferred_to_first_process,U612 S13S,Source,,
445,63.0,work_finish,U611 B17S,HF010,HF010_0,
446,63.0,part_transferred_to_out_buffer,U611 B17S,HF010,HF010_0,
447,63.0,work_start,U611 B17P,HF010,HF010_0,
448,63.0,Process_entered,U612 E21P,HF010,,
449,63.0,routing_ended,U612 E21P,HF010,,
450,63.0,Process_entered,U612 E21S,HF010,,
451,63.0,routing_ended,U612 E21S,HF010,,
452,63.0,Process_entered,U612 S13S,HF010,,
453,63.0,routing_ended,U612 S13S,HF010,,
454,64.0,part_created,U611 T11S,Source,,
455,64.0,part_transferred_to_first_process,U611 T11S,Source,,
456,64.0,part_created,U611 T11P,Source,,
457,64.0,part_transferred_to_first_process,U611 T11P,Source,,
458,64.0,part_created,U611 E39C,Source,,
459,64.0,part_transferred_to_first_process,U611 E39C,Source,,
460,64.0,part_created,U612 B51P,Source,,
461,64.0,part_transferred_to_first_process,U612 B51P,Source,,
462,64.0,part_created,U611 A31P,Source,,
463,64.0,part_transferred_to_first_process,U611 A31P,Source,,
464,64.0,part_created,U611 A31S,Source,,
465,64.0,part_transferred_to_first_process,U611 A31S,Source,,
466,64.0,part_created,U612 E13C,Source,,
467,64.0,part_transferred_to_first_process,U612 E13C,Source,,
468,64.0,part_created,U612 E41S,Source,,
469,64.0,part_transferred_to_first_process,U612 E41S,Source,,
470,64.0,part_created,U612 E41P,Source,,
471,64.0,part_transferred_to_first_process,U612 E41P,Source,,
472,64.0,part_created,U612 B51S,Source,,
473,64.0,part_transferred_to_first_process,U612 B51S,Source,,
474,64.0,work_finish,U611 B17P,HF010,HF010_0,
475,64.0,part_transferred_to_out_buffer,U611 B17P,HF010,HF010_0,
476,64.0,work_start,U611 S16S,HF010,HF010_0,
477,64.0,Process_entered,U611 T11S,HF010,,
478,64.0,routing_ended,U611 T11S,HF010,,
479,64.0,Process_entered,U611 T11P,HF010,,
480,64.0,routing_ended,U611 T11P,HF010,,
481,64.0,Process_entered,U611 E39C,HF010,,
482,64.0,routing_ended,U611 E39C,HF010,,
483,64.0,Process_entered,U612 B51P,HF010,,
484,64.0,routing_ended,U612 B51P,HF010,,
485,64.0,Process_entered,U611 A31P,HF010,,
486,64.0,routing_ended,U611 A31P,HF010,,
487,64.0,Process_entered,U611 A31S,HF010,,
488,64.0,routing_ended,U611 A31S,HF010,,
489,64.0,Process_entered,U612 E13C,HF010,,
490,64.0,routing_ended,U612 E13C,HF010,,
491,64.0,Process_entered,U612 E41S,HF010,,
492,64.0,routing_ended,U612 E41S,HF010,,
493,64.0,Process_entered,U612 E41P,HF010,,
494,64.0,routing_ended,U612 E41P,HF010,,
495,64.0,Process_entered,U612 B51S,HF010,,
496,64.0,routing_ended,U612 B51S,HF010,,
497,65.0,part_created,U611 T12S,Source,,
498,65.0,part_transferred_to_first_process,U611 T12S,Source,,
499,65.0,part_created,U611 D11S,Source,,
500,65.0,part_transferred_to_first_process,U611 D11S,Source,,
501,65.0,part_created,U611 D11P,Source,,
502,65.0,part_transferred_to_first_process,U611 D11P,Source,,
503,65.0,part_created,U612 S13P,Source,,
504,65.0,part_transferred_to_first_process,U612 S13P,Source,,
505,65.0,part_created,U612 E42P,Source,,
506,65.0,part_transferred_to_first_process,U612 E42P,Source,,
507,65.0,part_created,U612 E42S,Source,,
508,65.0,part_transferred_to_first_process,U612 E42S,Source,,
509,65.0,part_created,U611 B58P,Source,,
